date,trade_cash_flow,exposure,daily_pnl,buy_amount,sell_amount,buy_cost,sell_cost,trade_cost,net_daily_pnl,account_total_assets,stock_assets,cash_assets,profit,profit_rate,unfilled_orders,stale_valuation_positions,fold,selected_params
2021-09-16,-10486.34118,0.19073136032875102,-12098.0,10458.0,0.0,28.341179999999998,0.0,28.341179999999998,-12677.341179999989,1015664.12396,193719.0,821945.12396,15664.123959999997,0.015664123959999943,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2021-09-17,0.0,0.19446611767851565,4709.0,0.0,0.0,0.0,0.0,0.0,4709.0,1020373.12396,198428.0,821945.12396,20373.123959999997,0.020373123960000017,10,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2021-09-22,-6691.82067,0.20444410636466426,4758.0,10165.0,3512.0,27.54715,11.27352,38.82067,4386.179329999955,1024759.30329,209506.0,815253.30329,24759.303289999953,0.02475930328999998,7,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2021-09-23,5731.5425,0.2005505988939039,2531.0,0.0,5750.0,0.0,18.457499999999996,18.457499999999996,2178.5424999999814,1026937.8457899999,205953.0,820984.8457899999,26937.845789999934,0.026937845790000026,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2021-09-24,-12773.090890000036,0.20476626474753182,-3333.0,156123.0,144236.0,423.09333000000004,462.99756,886.0908900000001,-10618.090890000109,1016319.7548999998,208108.0,808211.7548999998,16319.754899999825,0.016319754899999817,1,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2021-09-27,-14620.39603,0.20879283226689618,-12023.0,15908.0,1335.0,43.11068,4.285349999999999,47.39603,-13306.396030000062,1003013.3588699998,209422.0,793591.3588699998,3013.3588699997636,0.0030133588699998715,3,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2021-09-28,1555.18046,0.21189794191227118,6127.0,1652.0,3222.0,4.47692,10.34262,14.81954,5925.180459999945,1008938.5393299997,213792.0,795146.5393299997,8938.539329999709,0.008938539329999662,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2021-09-29,-8713.5499,0.20842732079701187,-14809.0,8690.0,0.0,23.549899999999997,0.0,23.549899999999997,-15431.5499000001,993506.9894299996,207074.0,786432.9894299996,-6493.010570000391,-0.0064930105700004015,5,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2021-09-30,-1193.2249000000002,0.2153759805698349,7309.0,1190.0,0.0,3.2248999999999994,0.0,3.2248999999999994,7277.775100000086,1000784.7645299997,215545.0,785239.7645299997,784.7645299996948,0.0007847645299996486,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2021-10-08,-3035.54645,0.21235172884007764,-7182.0,4432.0,1413.0,12.01072,4.53573,16.54645,-7696.546449999907,993088.2180799998,210884.0,782204.2180799998,-6911.781920000212,-0.006911781920000193,6,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2021-10-11,-3979.75599,0.2110077360774199,-6534.0,3969.0,0.0,10.75599,0.0,10.75599,-6735.755989999976,986352.4620899998,208128.0,778224.4620899998,-13647.537910000188,-0.013647537910000174,7,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2021-10-12,-8170.081080000002,0.21189274640872952,-8867.0,8148.0,0.0,22.08108,0.0,22.08108,-9259.081080000033,977093.3810099998,207039.0,770054.3810099998,-22906.61899000022,-0.022906618990000238,5,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2021-10-13,-3308.943,0.21319289916221648,-2407.0,3300.0,0.0,8.942999999999998,0.0,8.942999999999998,-2590.94299999997,974502.4380099998,207757.0,766745.4380099998,-25497.56199000019,-0.025497561990000195,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2021-10-14,-1544.1734000000001,0.21519128204894575,549.0,1540.0,0.0,4.173399999999999,0.0,4.173399999999999,513.8266000000294,975016.2646099998,209815.0,765201.2646099998,-24983.73539000016,-0.024983735390000206,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2021-10-15,486.05171999999993,0.21715452416822864,3142.0,738.0,1230.0,1.9999799999999999,3.9482999999999997,5.94828,3066.0517199999886,978082.3163299998,212395.0,765687.3163299998,-21917.683670000173,-0.021917683670000132,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2021-10-18,2966.44704,0.22127953288295385,9280.0,0.0,2976.0,0.0,9.552959999999999,9.552959999999999,8990.44704,987072.7633699998,218419.0,768653.7633699998,-12927.236630000174,-0.012927236630000172,7,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
