strategy_id,walk_forward_preset,fold,symbol,name,industry,valid_start,valid_end,train_end,missing_days,avg_rank,min_rank,avg_weight,total_missing_weight,in_pit_snapshot,in_pit_filtered,in_pit_scored,in_pit_selected_before_limit,in_pit_universe,pit_universe_rank,pit_universe_score,pit_liquidity_rank,pit_size_rank,pit_walk_forward_limit,snapshot_window_start,snapshot_bfq_rows,snapshot_qfq_rows,snapshot_basic_rows,valid_bfq_rows,valid_qfq_rows,valid_adj_factor_rows,valid_basic_rows,missing_dates_present_in_valid_bfq,missing_dates_present_in_valid_qfq,missing_dates_present_in_valid_adj,db_stock_metadata,db_daily_rows,db_daily_min_date,db_daily_max_date,db_daily_basic_rows,db_adj_factor_rows,classification
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.601766,中国中车,运输设备,2023-04-03,2024-03-29,2023-03-31,176,67.0909090909091,59.0,0.004165920454545454,0.7332019999999999,True,True,True,True,False,194.0,0.8931723563696918,0.8380516236469608,0.9758534554537885,120,2022-12-31,59,59,59,241,241,241,241,176,176,176,True,4880,2016-05-03,2026-06-24,2524,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.601816,京沪高铁,铁路,2023-04-03,2024-03-29,2023-03-31,241,27.112033195020746,24.0,0.0069633568464730206,1.678168999999998,True,True,True,True,False,208.0,0.8838467943380517,0.8139050791007494,0.988759367194005,120,2022-12-31,59,59,59,241,241,241,241,241,241,241,True,3088,2020-01-16,2026-06-24,1549,1549,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.601988,中国银行,银行,2023-04-03,2024-03-29,2023-03-31,223,57.33183856502242,41.0,0.004608762331838549,1.0277539999999963,True,True,True,True,False,156.0,0.9105745212323064,0.8526228143213989,0.9975020815986678,120,2022-12-31,59,59,59,241,241,241,241,223,223,223,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.603288,海天味业,食品,2023-04-03,2024-03-29,2023-03-31,103,59.25242718446602,41.0,0.004598582524271844,0.4736539999999999,True,True,True,True,False,190.0,0.8958368026644463,0.831390507910075,0.9925062447960034,120,2022-12-31,59,59,59,241,241,241,241,103,103,103,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SH.688041,海光信息,半导体,2023-04-03,2024-03-29,2023-03-31,42,67.04761904761905,61.0,0.004226738095238046,0.17752299999999793,True,True,True,True,False,284.0,0.8422980849292256,0.9558701082431307,0.671940049958368,120,2022-12-31,59,59,59,241,241,241,241,42,42,42,True,1822,2022-08-12,2026-06-24,916,926,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,3,SZ.000338,潍柴动力,汽车配件,2023-04-03,2024-03-29,2023-03-31,101,58.93069306930693,48.0,0.0045879405940594045,0.46338199999999985,True,True,True,True,False,181.0,0.8987510407993339,0.8817651956702748,0.9242298084929226,120,2022-12-31,59,59,59,241,241,241,241,101,101,101,True,4896,2016-05-03,2026-06-24,2532,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,SH.600000,浦发银行,银行,2024-04-01,2025-03-31,2024-03-29,241,40.16182572614108,30.0,0.005571742738589197,1.3427899999999964,True,True,True,True,False,313.0,0.8228039041703639,0.7147293700088732,0.9849157054125999,120,2023-12-30,58,58,58,241,241,241,241,241,241,241,True,4900,2016-05-03,2026-06-24,2516,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,SH.600016,民生银行,银行,2024-04-01,2025-03-31,2024-03-29,220,54.00909090909091,38.0,0.004770290909090901,1.0494639999999982,True,True,True,True,False,176.0,0.8871339840283939,0.8296362023070097,0.9733806566104702,120,2023-12-30,58,58,58,241,241,241,241,220,220,220,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,SH.600104,上汽集团,汽车整车,2024-04-01,2025-03-31,2024-03-29,39,66.0,58.0,0.004376307692307637,0.17067599999999783,True,True,True,True,False,284.0,0.8331854480922805,0.7338065661047027,0.9822537710736469,120,2023-12-30,58,58,58,241,241,241,241,39,39,39,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,SH.600406,国电南瑞,电气设备,2024-04-01,2025-03-31,2024-03-29,241,46.28630705394191,34.0,0.005168016597510359,1.2454919999999965,True,True,True,True,False,127.0,0.9204081632653062,0.8779946761313221,0.9840283939662822,120,2023-12-30,58,58,58,241,241,241,241,241,241,241,True,4682,2016-05-03,2026-06-24,2425,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,SH.600660,福耀玻璃,汽车配件,2024-04-01,2025-03-31,2024-03-29,221,62.50678733031674,49.0,0.0044057963800904895,0.9736809999999982,True,True,True,True,False,150.0,0.9049689440993789,0.8771073646850044,0.9467613132209406,120,2023-12-30,58,58,58,241,241,241,241,221,221,221,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,SH.600837,,,2024-04-01,2025-03-31,2024-03-29,224,52.910714285714285,37.0,0.004904732142857126,1.0986599999999962,True,True,True,True,False,290.0,0.8297249334516416,0.7555456965394853,0.9409937888198758,120,2023-12-30,58,58,58,186,186,221,186,170,170,204,False,4220,2016-05-03,2025-02-05,2189,2224,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,SH.601169,北京银行,银行,2024-04-01,2025-03-31,2024-03-29,220,62.58181818181818,55.0,0.004488027272727272,0.9873659999999997,True,True,True,True,False,159.0,0.8983141082519965,0.8527062999112689,0.9667258207630879,120,2023-12-30,58,58,58,241,241,241,241,220,220,220,True,4884,2016-05-03,2026-06-24,2526,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,SH.601211,国泰海通,证券,2024-04-01,2025-03-31,2024-03-29,60,68.85,67.0,0.004196183333333333,0.25177099999999997,True,True,True,True,False,170.0,0.8903283052351375,0.8438331854480923,0.9600709849157054,120,2023-12-30,58,58,58,222,222,241,222,58,58,60,True,4862,2016-05-03,2026-06-24,2515,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,SH.601229,上海银行,银行,2024-04-01,2025-03-31,2024-03-29,140,63.17857142857143,55.0,0.004323785714285714,0.6053299999999999,True,True,True,True,False,385.0,0.7840283939662822,0.6716947648624667,0.9525288376220054,120,2023-12-30,58,58,58,241,241,241,241,140,140,140,True,4636,2016-11-16,2026-06-24,2323,2323,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,SH.601816,京沪高铁,铁路,2024-04-01,2025-03-31,2024-03-29,241,23.6597510373444,19.0,0.007477941908713678,1.8021839999999965,True,True,True,True,False,138.0,0.9146406388642414,0.865128660159716,0.9889086069210293,120,2023-12-30,58,58,58,241,241,241,241,241,241,241,True,3088,2020-01-16,2026-06-24,1549,1549,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,SZ.000792,盐湖股份,农药化肥,2024-04-01,2025-03-31,2024-03-29,184,52.483695652173914,43.0,0.0049289456521738936,0.9069259999999965,True,True,True,True,False,162.0,0.8970718722271517,0.8633540372670807,0.9476486246672582,120,2023-12-30,58,58,58,241,241,241,241,184,184,184,True,4262,2016-05-03,2026-06-24,2215,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,4,SZ.300498,温氏股份,农业综合,2024-04-01,2025-03-31,2024-03-29,241,47.19502074688797,32.0,0.005228684647302895,1.2601129999999978,True,True,True,True,False,125.0,0.9205856255545697,0.8948535936113576,0.9591836734693877,120,2023-12-30,58,58,58,241,241,241,241,241,241,241,True,4900,2016-05-03,2026-06-24,2523,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.600000,浦发银行,银行,2025-04-01,2026-03-31,2025-03-31,242,33.47107438016529,25.0,0.006365309917355362,1.5404049999999976,True,True,True,True,False,297.0,0.8353117956423741,0.7310293012772352,0.9917355371900827,120,2024-12-31,58,58,58,242,242,242,242,242,242,242,True,4900,2016-05-03,2026-06-24,2516,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.600016,民生银行,银行,2025-04-01,2026-03-31,2025-03-31,186,50.23118279569893,35.0,0.00484661827956989,0.9014709999999996,True,True,True,True,False,166.0,0.8943651389932381,0.8414725770097671,0.9737039819684448,120,2024-12-31,58,58,58,242,242,242,242,186,186,186,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.600028,中国石化,石油加工,2025-04-01,2026-03-31,2025-03-31,61,68.91803278688525,66.0,0.004117557377049147,0.251170999999998,True,True,True,True,False,124.0,0.9215627347858752,0.8722764838467317,0.9954921111945906,120,2024-12-31,58,58,58,242,242,242,242,61,61,61,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.600089,特变电工,电气设备,2025-04-01,2026-03-31,2025-03-31,115,51.25217391304348,38.0,0.004881365217391294,0.5613569999999988,True,True,True,True,False,331.0,0.8210368144252442,0.7520661157024794,0.9244928625093914,120,2024-12-31,58,58,58,242,242,242,242,115,115,115,True,4888,2016-05-03,2026-06-24,2528,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.600111,北方稀土,小金属,2025-04-01,2026-03-31,2025-03-31,159,47.289308176100626,37.0,0.0051416037735849025,0.8175149999999995,True,True,True,True,False,127.0,0.9208114199849737,0.9030803906836965,0.9474079639368895,120,2024-12-31,58,58,58,242,242,242,242,159,159,159,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.600406,国电南瑞,电气设备,2025-04-01,2026-03-31,2025-03-31,160,62.7,56.0,0.004250262499999988,0.680041999999998,True,True,True,True,False,164.0,0.8960180315552215,0.8392186326070623,0.9812171299774606,120,2024-12-31,58,58,58,242,242,242,242,160,160,160,True,4682,2016-05-03,2026-06-24,2425,2534,beyond_walk_forward_limit
