symbol,fold,train_start,train_end,valid_start,valid_end,annualized_return,sharpe,max_drawdown,win_rate,turnover_annual,trades,passed_min_samples,selected_params,candidate,strategy_id,strategy_display_name,strategy_category,panel_scope,supports_brief,supports_paper_trade,target_days,live_days,avg_target_holdings,avg_live_holdings,trade_days,first_target_date,first_target_symbols,universe_mode,universe_as_of_date,universe_symbol_count,universe_snapshot_count,universe_source,candidate_summary,selected_candidate,is_selected_candidate,candidate_eligible_for_selection,candidate_governance_reason,quality_explain_rows,quality_selected_rows,financial_pit_announce_coverage,selected_financial_pit_announce_coverage,financial_field_coverage_mean,selected_financial_field_coverage_mean,financial_missing_blocked_ratio,quality_score_mean,selected_quality_score_mean,selected_quality_score_lift,roe_coverage,cash_flow_coverage,profit_growth_coverage,revenue_growth_coverage,low_debt_coverage,selected_quality_roe_component_mean,selected_quality_cash_flow_component_mean,selected_quality_profit_growth_component_mean,selected_quality_revenue_growth_component_mean,selected_quality_low_debt_component_mean,selected_candidate_eligible,selected_candidate_governance_reason,walk_forward_preset,walk_forward_train_years,walk_forward_validate_years,walk_forward_start_date,walk_forward_end_date,walk_forward_expected_folds,walk_forward_actual_folds,walk_forward_fold_generation_warning,status,failure_reason
PORTFOLIO,1,2019-04-01,2021-03-31,2021-04-01,2022-03-31,-0.0705609212477476,-0.6082443686362453,-0.1621121784049685,0.512396694214876,1.3165181366297705,13,True,"quality_low_turnover_monthly@q0.6,vol_window=20,vol_q=0.6,turnover_q=0.5,top_n=10,hold_top=20,rebalance=20d,min_hold=20d,max_w=0.1,target_vol=0.18,turnover_penalty=0.02",quality_low_turnover_monthly_v1,quality_low_turnover_monthly_v1,Quality Low Turnover Monthly,factor,portfolio,False,False,243,242,9.670781893004115,9.669421487603305,13,2021-04-01,"['SH.600143', 'SZ.002241', 'SZ.300142', 'SZ.002007', 'SH.603288']",point_in_time,2021-03-31,120,4224,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,True,True,eligible,29123.0,2350.0,1.0,1.0,1.0,1.0,0.0,0.5041719603062871,0.6850452246856189,0.18087326437933182,1.0,1.0,1.0,1.0,1.0,0.7336333388386008,0.6220066997588793,0.724529480959351,0.6926164101414095,0.6117035024612081,True,eligible,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,2,2020-04-01,2022-03-31,2022-04-01,2023-03-31,-0.11730951627590125,-0.9624976447675337,-0.15502712796162088,0.4256198347107438,1.6088810872509758,7,True,"quality_low_turnover_monthly@q0.7,vol_window=20,vol_q=0.6,turnover_q=0.5,top_n=10,hold_top=20,rebalance=40d,min_hold=20d,max_w=0.1,target_vol=0.18,turnover_penalty=0.02",quality_low_turnover_monthly_v1,quality_low_turnover_monthly_v1,Quality Low Turnover Monthly,factor,portfolio,False,False,243,242,8.189300411522634,8.181818181818182,7,2022-04-01,"['SZ.000725', 'SH.603260', 'SZ.002460', 'SH.600460', 'SH.600111']",point_in_time,2022-03-31,120,4720,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,True,True,eligible,29142.0,1990.0,1.0,1.0,1.0,1.0,0.0,0.5041692402717727,0.7491986955948379,0.2450294553230652,1.0,1.0,1.0,1.0,1.0,0.8303502077519536,0.5193492583985302,0.8288126771873897,0.8352403882513741,0.7011679194290781,True,eligible,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,3,2021-04-01,2023-03-31,2023-04-03,2024-03-29,-0.10188810822861383,-1.162783937152871,-0.13063688636734616,0.44583333333333336,1.1571539641155006,6,True,"quality_low_turnover_monthly@q0.6,vol_window=60,vol_q=0.5,turnover_q=0.5,top_n=20,hold_top=40,rebalance=40d,min_hold=20d,max_w=0.1,target_vol=0.18,turnover_penalty=0.02",quality_low_turnover_monthly_v1,quality_low_turnover_monthly_v1,Quality Low Turnover Monthly,factor,portfolio,False,False,241,240,11.037344398340249,11.0,6,2023-04-03,"['SH.600089', 'SH.600702', 'SH.601088']",point_in_time,2023-03-31,120,5089,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,True,True,eligible,28915.0,2660.0,1.0,1.0,1.0,1.0,0.0,0.5041673871692893,0.6830103080705966,0.17884292090130727,1.0,1.0,1.0,1.0,1.0,0.7616382474042247,0.5057292259008866,0.698624397127272,0.7712641635601609,0.6530565647311556,True,eligible,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,4,2022-04-01,2024-03-29,2024-04-01,2025-03-31,0.05533592347640526,0.595496253670093,-0.09939974804515672,0.4818181818181818,2.4411323943188763,12,True,"quality_low_turnover_monthly@q0.6,vol_window=60,vol_q=0.6,turnover_q=0.5,top_n=20,hold_top=40,rebalance=20d,min_hold=20d,max_w=0.1,target_vol=0.18,turnover_penalty=0.02",quality_low_turnover_monthly_v1,quality_low_turnover_monthly_v1,Quality Low Turnover Monthly,factor,portfolio,False,False,221,220,12.298642533936652,12.272727272727273,12,2024-04-01,"['SZ.300015', 'SZ.300760', 'SH.600919', 'SZ.002371']",point_in_time,2024-03-29,120,5347,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,True,True,eligible,28910.0,2718.0,1.0,1.0,1.0,1.0,0.0,0.5041681079211345,0.6517457109775477,0.1475776030564132,1.0,1.0,1.0,1.0,1.0,0.7084581882789908,0.6034133502554812,0.6830015247452919,0.6116685268662285,0.601166669758411,True,eligible,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,5,2023-04-03,2025-03-31,2025-04-01,2026-03-31,0.0751881271541972,0.7834506267167776,-0.0852591455838172,0.5394190871369294,2.389007075538458,13,True,"quality_low_turnover_monthly@q0.6,vol_window=60,vol_q=0.6,turnover_q=0.5,top_n=20,hold_top=40,rebalance=20d,min_hold=20d,max_w=0.1,target_vol=0.18,turnover_penalty=0.02",quality_low_turnover_monthly_v1,quality_low_turnover_monthly_v1,Quality Low Turnover Monthly,factor,portfolio,False,False,242,241,11.380165289256198,11.356846473029046,13,2025-04-01,"['SH.601127', 'SZ.002714', 'SH.601336', 'SH.601919', 'SH.603993']",point_in_time,2025-03-31,120,5390,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,True,True,eligible,28955.0,2754.0,1.0,1.0,1.0,1.0,0.0,0.5041788982904507,0.6424005776334758,0.1382216793430251,1.0,1.0,1.0,1.0,1.0,0.7215959480551326,0.5906887330280142,0.6792835170699127,0.6332203951395804,0.5129618928427568,True,eligible,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,1,2019-04-01,2021-03-31,2021-04-01,2022-03-31,-0.103328899811716,-1.008380739627204,-0.11712478553267303,0.4375,25.419690446641734,76,True,"quality@q0.7,resid_mom10@q0.6,ma20>ma60,vol@q0.6,amt>=1.2,upper_shadow<=1.5,breakout_required=True,target_vol=0.18,top_n=5,xmarket_overlay=False",multifactor_volume_price_filter_v1,multifactor_volume_price_filter_v1,multifactor_volume_price_filter_v1,generic,portfolio,True,True,48,48,1.2083333333333333,1.2083333333333333,76,2021-04-16,['SZ.300142'],point_in_time,2021-03-31,120,4224,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,False,True,eligible,,,,,,,,,,,,,,,,,,,,,,,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,2,2020-04-01,2022-03-31,2022-04-01,2023-03-31,-0.28229937552777506,-3.6985605463890323,-0.2737465551585858,0.2571428571428571,30.98553893215705,100,True,"quality@q0.7,resid_mom10@q0.6,ma20>ma60,vol@q0.75,amt>=1.2,upper_shadow<=1.5,breakout_required=True,target_vol=0.18,top_n=5,xmarket_overlay=False",multifactor_volume_price_filter_v1,multifactor_volume_price_filter_v1,multifactor_volume_price_filter_v1,generic,portfolio,True,True,70,70,2.057142857142857,2.057142857142857,100,2022-04-08,['SH.601899'],point_in_time,2022-03-31,120,4720,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,False,True,eligible,,,,,,,,,,,,,,,,,,,,,,,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,3,2021-04-01,2023-03-31,2023-04-03,2024-03-29,-0.23468719275345462,-1.8070518586183573,-0.26610051264610346,0.3853211009174312,69.51435821873085,157,True,"quality@q0.7,resid_mom20@q0.6,ma20>ma60,vol@q0.6,amt>=1.2,upper_shadow<=1.5,breakout_required=False,target_vol=0.18,top_n=10,xmarket_overlay=False",multifactor_volume_price_filter_v1,multifactor_volume_price_filter_v1,multifactor_volume_price_filter_v1,generic,portfolio,True,True,110,109,1.5818181818181818,1.5871559633027523,157,2023-04-06,['SH.601899'],point_in_time,2023-03-31,120,5089,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,False,True,eligible,,,,,,,,,,,,,,,,,,,,,,,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,4,2022-04-01,2024-03-29,2024-04-01,2025-03-31,-0.16362043555697092,-1.1768720041329999,-0.19085149945592716,0.42105263157894735,46.46783613379233,90,True,"quality@q0.7,resid_mom20@q0.6,ma20>ma60,vol@q0.6,amt>=1.2,upper_shadow<=1.5,breakout_required=True,target_vol=0.18,top_n=5,xmarket_overlay=False",multifactor_volume_price_filter_v1,multifactor_volume_price_filter_v1,multifactor_volume_price_filter_v1,generic,portfolio,True,True,58,57,1.293103448275862,1.2982456140350878,90,2024-04-01,['SZ.000338'],point_in_time,2024-03-29,120,5347,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,False,True,eligible,,,,,,,,,,,,,,,,,,,,,,,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
PORTFOLIO,5,2023-04-03,2025-03-31,2025-04-01,2026-03-31,-0.17512173826138944,-1.6708239871662605,-0.24299837298292204,0.390625,49.139635397595356,100,True,"quality@q0.7,resid_mom20@q0.6,ma20>ma60,vol@q0.6,amt>=1.2,upper_shadow<=1.5,breakout_required=True,target_vol=0.18,top_n=5,xmarket_overlay=False",multifactor_volume_price_filter_v1,multifactor_volume_price_filter_v1,multifactor_volume_price_filter_v1,generic,portfolio,True,True,64,64,1.4375,1.4375,100,2025-04-01,['SH.600276'],point_in_time,2025-03-31,120,5390,local_history_sqlite_as_of,"legacy_momentum: score=-2.1414, selection_score=-2.1414, eligible=True, ann=-0.2308, sharpe=-1.8963, mdd=-0.2595; legacy_momentum_low_turnover_v1: score=-0.5461, selection_score=-0.5461, eligible=True, ann=-0.0536, sharpe=-0.4498, mdd=-0.1391; ma_kline_baseline_v1: score=-4.0328, selection_score=-4.0328, eligible=True, ann=-0.4350, sharpe=-3.6009, mdd=-0.4289; residual_momentum_reversal_v1: score=-2.7984, selection_score=-2.7984, eligible=True, ann=-0.2716, sharpe=-2.5253, mdd=-0.2746; residual_momentum_reversal_v2: score=-4.1183, selection_score=-4.1183, eligible=True, ann=-0.4176, sharpe=-3.7023, mdd=-0.4145; quality_growth_price_v1: score=-1.4040, selection_score=-1.4040, eligible=True, ann=-0.0944, sharpe=-1.2620, mdd=-0.1895; low_vol_low_turnover_quality_v1: score=-0.4907, selection_score=-0.4907, eligible=True, ann=-0.0466, sharpe=-0.4086, mdd=-0.1177; quality_low_turnover_monthly_v1: score=-0.3501, selection_score=-0.3501, eligible=True, ann=-0.0318, sharpe=-0.2709, mdd=-0.1265; multifactor_volume_price_filter_v1: score=-2.0773, selection_score=-2.0773, eligible=True, ann=-0.1918, sharpe=-1.8723, mdd=-0.2182",quality_low_turnover_monthly_v1,False,True,eligible,,,,,,,,,,,,,,,,,,,,,,,baseline_2y_1y_5fold,2,1,2019-04-01,2026-03-31,5,5,,ok,
