symbol,name,industry,latest_price,pct_change,amount,volume,turnover_rate,total_mv,circ_mv,pe_ttm,pb,roe,revenue_growth,profit_growth,cash_flow_quality,debt_to_asset,financial_report_date,financial_announce_date,source,as_of_date,expected_trade_date,staleness_days,latest_coverage,trading_days,liquidity_rank,size_rank,universe_score,universe_rank
SZ.002487,大金重工,电气设备,89.63,,1590370633.5703278,508574.6960655738,3.837,43099101005.0,,32.9761,4.9821,5.12,67.1721298953,88.19,1.0066658477744712,37.1145215489,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8943945493960979,0.8525859399194797,0.8776711056054507,311
SH.605358,立昂微,半导体,63.9,,1591129308.327869,1633195.2437704918,14.4608,42901042059.00001,,-263.714,6.1468,0.1,21.8104658372,108.9153298096,2.7792524320649115,57.1575394873,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8947042427996283,0.8513471663053577,0.87736141220192,312
SZ.002025,航天电器,元器件,80.46,,2211864317.5665574,673410.7998360655,7.5542,30923634778.0,,164.0357,4.6478,0.79,10.087260509,12.18,-12.36321551269153,32.9558957264,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9365128522762465,0.7863115515639517,0.8764323319913286,313
SH.601939,建设银行,银行,10.31,,897769593.4426229,2863201.0395081965,0.6904,2623851826034.0,,7.6755,0.7397,2.4625,11.1464197401,3.53,6.888702182151094,92.0007212771,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7934344998451534,1.0,0.876060699907092,314
SH.688387,信科移动,通信设备,22.45,,1403773591.4262295,2602349.154098361,2.2809,54460687500.0,,-201.75,9.2777,-2.16,-6.5594120071,18.0050294892,3.3025571216326464,55.020823616,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8739547847630845,0.8786001858160422,0.8758129451842676,315
SZ.300776,帝尔激光,专用机械,171.0,,1490458279.7709837,520948.68,11.4883,46808936753.0,,90.0594,9.8812,4.09,-24.6781635261,0.33,1.469857845187677,39.4913734259,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8832455868689997,0.8631155156395168,0.8751935583772066,316
SH.600905,三峡能源,新型电力,4.56,,1029694762.4754099,7142094.569836065,0.8131,122926895611.0,,53.2763,1.3702,1.17,-8.9177742046,-57.49,3.7315859434671044,71.9719313301,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8250232270052648,0.9504490554351193,0.8751935583772066,317
SZ.001203,大中矿业,普钢,53.3,,1348589371.3216393,820371.8372131147,1.65,56693314486.0,,84.764,7.7241,2.13,-12.0749702532,-29.89,1.857497306593635,59.7405936991,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.869309383710127,0.8832455868689997,0.8748838649736761,318
SH.601898,中煤能源,煤炭开采,19.36,,955699922.3770492,1522703.9336065573,0.7808,228049010480.0,,12.8478,1.3904,2.37,-10.9473896429,-3.2,1.4950228282945994,45.310208538,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.806131929389904,0.9780117683493341,0.8748838649736761,319
SH.688676,金盘科技,电气设备,105.15,,1524705581.081967,572278.4963934426,3.3388,43536981427.0,,65.4965,8.965,2.12,13.4138781643,4.83,-1.4849388394290441,57.81644091,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8882006813254878,0.8547537937441932,0.87482192629297,320
SH.600021,上海电力,火力发电,22.28,,1351591861.7704918,4578739.5562295085,4.2417,55860451911.00001,,22.2951,2.685,2.3,-4.9834441871,-31.59,5.156963590580622,69.2691400348,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.869928770517188,0.8816971198513471,0.8746361102508518,321
SH.688235,百济神州,生物制药,267.98,,925591472.4262295,137958.1049180328,2.571,345283940644.0,,109.1636,10.4532,5.05,31.0165795422,1801.3026041501,0.8415761589568735,44.0797454334,2026-03-31,2026-05-12,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7993186745122329,0.9869928770517188,0.8743883555280273,322
SH.603308,应流股份,机械基件,83.0,,1492402730.5737705,696532.9208196722,3.9279,45224582481.00001,,120.0344,9.1262,2.35,34.1320827838,30.55,-1.2781769587538552,59.8242117864,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8838649736760607,0.8597088882006814,0.874202539485909,323
SH.600050,中国联通,电信运营,5.07,,1010473308.4918033,4925958.638688524,0.4967,134437028906.0,,15.5276,0.7875,1.24,-0.5123380109,-18.0,3.530266565566368,43.1088682003,2026-03-31,2026-04-22,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8194487457417157,0.9560235366986684,0.8740786621244967,324
SZ.300432,富临精工,汽车配件,28.12,,1637552244.3983607,1278590.384918033,1.6201,39033826325.0,,77.051,8.2517,4.22,87.4085294625,63.87,1.8815012757727605,62.1608531789,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8996593372561165,0.835552802725302,0.8740167234437907,325
SZ.002625,光启技术,航空,45.96,,1106757442.2514753,1054762.5303278689,1.6601,82326802207.0,,115.534,8.4202,1.81,40.2793166828,17.03,0.2806474498858616,18.5743647927,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.84050789718179,0.9231960359244348,0.8735831526788479,326
SH.603268,松发股份,船舶,165.08,,1007629457.65,192779.24349999998,4.0044,134831398504.00002,,35.7744,12.7858,10.94,199.068387957,330.29,3.654063627165133,81.492310003,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,60,0.8179002787240631,0.9563332301021988,0.8732734592753174,327
SH.600497,驰宏锌锗,铅锌,10.81,,1449134909.0655737,4553390.690163935,4.4041,47278768931.0,,39.3073,2.8079,3.9567,23.6609521064,33.88,1.3313388718414703,27.8790021937,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8789098792195726,0.8643542892536389,0.8730876432331991,328
SH.600919,江苏银行,银行,11.5,,944804801.7704918,2877563.92,0.4301,206268886964.00003,,5.8428,0.7807,4.0925,8.4118061015,8.2,28.505468405962546,93.6197159841,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.80365438216166,0.9758439145246206,0.8725301951068443,329
SH.600415,小商品城,商品城,14.28,,1159864035.147541,2228840.9986885246,1.491,65912381897.0,,15.0119,2.7615,4.23,45.2913702029,23.29,0.0626312816791483,45.7308535285,2026-03-31,2026-04-23,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8497986992877051,0.9049241251161351,0.8718488696190771,330
SH.601360,三六零,互联网,12.6,,1141653410.3114755,2680340.311967213,1.3995,69155631845.0,,107.1441,2.3684,0.37,7.8956856921,139.9998535689,-0.5823769516592535,22.4037617571,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8463920718488697,0.9092598327655621,0.8715391762155467,331
SH.600809,山西汾酒,白酒,160.77,,981389986.295082,350782.54852459015,0.5603,148957631506.0,,13.5647,3.3085,12.57,-9.6801497592,-19.03,1.533399262032354,29.2568595378,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8117064106534531,0.9606689377516259,0.8712914214927221,332
SH.688331,荣昌生物,生物制药,153.26,,1243689740.4262295,372890.8562295082,5.0193,59682204278.0,,46.2008,15.1922,8.68,24.7630409671,229.0632469172,0.034505362171226225,46.6617620126,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8575410343759677,0.8906782285537318,0.8707959120470733,333
SZ.002335,科华数据,电气设备,71.24,,2115301299.7668853,806832.6575409836,3.3828,29826752828.0,,69.8433,4.787,1.21,17.5725706896,13.15,1.5481376610255837,51.7109275381,2026-03-31,2026-04-27,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9315577578197585,0.7788789098792196,0.8704862186435429,334
SH.688099,晶晨股份,半导体,122.1,,1518148493.0655737,544062.9472131148,2.6123,41724877280.0,,48.6288,5.601,2.33,23.9113426388,-7.95,-2.7792167083113166,14.3053512322,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8863425209043048,0.8457726850418086,0.8701145865593063,335
SH.688519,南亚新材,元器件,247.0,,1246514733.409836,219448.2150819672,2.7073,58089569174.0,,157.2796,20.6619,5.08,92.3628096419,610.83,-0.4404779436407347,57.7728298936,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8584701145865593,0.8872716011148962,0.869990709197894,336
SH.688668,鼎通科技,通信设备,362.4,,1348210235.7213116,170305.6268852459,4.9774,50471667614.0,,188.358,25.2163,3.88,20.7846460378,51.86,1.1195560422899173,24.4735902815,2026-03-31,2026-04-16,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8689996903065965,0.87116754413131,0.869866831836482,337
SH.688019,安集科技,半导体,339.3,,1344871935.737705,178231.36098360654,3.1026,49451666366.0,,60.1243,10.777,5.7,32.7617986592,23.01,0.6768033458118903,15.6956989492,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8686899969030659,0.869309383710127,0.8689377516258904,338
SH.688469,芯联集成,半导体,8.98,,1131464744.9836066,9112874.718360657,2.8135,65468786813.0,,-100.75,5.048,-0.68,13.1886522576,51.53,-2.1305740727518514,46.132806148,2026-03-31,2026-04-21,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8448436048312171,0.904304738309074,0.8686280582223599,339
SH.601958,金钼股份,小金属,26.85,,1086347044.2459016,2588826.741967213,1.9602,74502295596.0,,22.052,3.7614,4.65,26.6677285348,32.99,0.1273082112746686,11.8565880888,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8371012697429545,0.9157633942397027,0.8685661195416539,340
SH.600115,中国东航,空运,5.12,,1043948423.9180328,7283419.25,1.4485,87688314580.0,,88.129,6.2186,10.9,10.9381548225,264.1206030151,2.1169626454378445,86.2760179628,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8284298544441003,0.9281511303809229,0.8683183648188293,341
SH.601390,中国中铁,建筑工程,5.94,,1002409528.8688525,4475686.986721312,0.5093,115037794189.0,,5.4198,0.3578,1.36,-5.445019306,-27.65,-19.827790291076823,77.4579002899,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8157324248993496,0.9467327345927532,0.8681325487767111,342
SH.688172,燕东微,半导体,78.18,,1021132653.9836066,779497.4496721311,3.0159,100961151820.0,,-233.129,5.5571,-1.42,75.839562878,-22.9934267963,1.0579998589732573,27.1855215168,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8222359863734903,0.9365128522762465,0.8679467327345928,343
SH.603881,数据港,软件服务,43.41,,2332533579.344262,1171852.812295082,5.0423,26867299763.000004,,192.6528,7.9843,1.34,-3.7622809897,1.64,6.30247440345255,54.1762895696,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9420873335397956,0.7550325178073707,0.8672654072468257,344
SZ.301611,珂玛科技,半导体,125.2,,1333256440.2155738,306898.0604918033,17.207,47083640000.0,,189.9437,26.3524,2.54,9.1272399494,-47.31,1.0748460806361453,31.216271058,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.868070610096005,0.8637349024465779,0.8663363270362341,345
SH.600711,盛屯矿业,小金属,14.77,,1567614415.3606558,2456920.4226229507,3.098,37643648691.0,,13.9912,2.1726,6.009,65.0765357537,250.4,0.8044423459751447,62.0161501432,2026-03-31,2026-04-21,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8919170021678539,0.8271910808299783,0.8660266336327036,346
SH.600699,均胜电子,汽车配件,32.26,,1462048388.4262295,1673339.2075409836,2.5622,41141943036.0,,29.4405,2.3851,2.31,-5.2191148374,18.11,2.2752539950404964,64.9214057397,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8804583462372252,0.8439145246206256,0.8658408175905853,347
SH.688536,思瑞浦,半导体,330.22,,1432759211.737705,149258.17770491802,3.5031,42248336288.0,,160.7443,6.6415,1.68,66.5039689994,577.25,1.890394563044883,10.3361499628,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8776711056054506,0.8479405388665221,0.8657788789098793,348
SH.601615,明阳智能,电气设备,22.15,,1722718268.4754097,3455469.4578688527,3.4922,33040466875.0,,86.3867,1.2525,0.09,12.4489361714,-91.84,-158.5737311022349,71.88310022,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9086404459585011,0.8005574481263549,0.8654072468256426,349
SZ.301018,申菱环境,专用机械,168.18,,1523238231.3993442,293074.82721311477,4.8554,38547235104.0,,201.8732,14.2508,1.03,-1.8018961377,-47.71,-6.8308382033651664,60.1781209174,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8875812945184267,0.8321461752864664,0.8654072468256426,350
SZ.002465,海格通信,通信设备,17.65,,1572807527.7155738,4008268.393770492,3.9037,37004144165.0,,-49.5,3.2819,0.05,1.8364710303,-87.22,-8.573431206138526,46.5359128262,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8925363889749148,0.8237844533911428,0.865035614741406,351
SZ.301171,易点天下,互联网,46.43,,2251905779.173115,2197133.6372131146,12.9275,26645884335.0,,689.8399,7.2223,-1.73,12.131420765,-213.58,-0.8416771981293983,45.6337147426,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9386807061009601,0.7541034375967792,0.8648497986992877,352
SZ.002340,格林美,小金属,9.64,,1536404793.792623,4580983.918196721,3.6355,37706437895.0,,23.6924,1.7283,2.41,5.1150727435,2.18,0.4826687548736207,65.4089052566,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8897491483431403,0.8275007742335089,0.8648497986992877,353
SZ.000981,山子高科,汽车配件,4.67,,1638254710.0175412,8498367.116229508,2.6691,35291072235.0,,29.5187,11.3869,8.42,-32.620052286,208.94,-0.15475128582796768,60.1434576399,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.899969030659647,0.8120161040569835,0.8647878600185817,354
SH.600438,通威股份,电气设备,19.55,,1115796615.0,1530468.520172414,1.0045,62532651405.99999,,-6.96,1.7886,-6.49,-23.901494389,5.72,1.0864156158494978,74.2306363086,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,58,0.8420563641994425,0.897491483431403,0.8642304118922267,355
SZ.000975,山金国际,黄金,32.67,,1117155475.07,1135347.7926229506,1.4894,61577834354.0,,16.7711,4.1591,8.93,37.4083960136,100.89,1.7864032361251923,22.6431976253,2026-03-31,2026-04-22,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.842366057602973,0.8953236296066894,0.8635490864044595,356
SZ.301696,三瑞智能,电气设备,160.55,,1238608911.275946,295159.4037837838,21.6872,51953298800.0,,110.7868,26.1952,10.06,72.634811722,57.53,0.23411486086559016,15.6657423474,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,37,0.8569216475689068,0.8727160111489626,0.8632393930009291,357
SH.603005,晶方科技,半导体,45.6,,1903817139.3442624,2384672.3804918034,17.1334,29073814652.999996,,78.6422,6.345,1.41,14.8624064297,0.12,1.5346406589872335,12.7296105492,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9216475689067822,0.7739238154227315,0.8625580675131619,358
SH.603667,五洲新春,机械基件,88.17,,2083009928.672131,783030.4611475411,8.8955,27525634076.0,,326.3551,6.8974,1.03,-18.8288041736,-18.62,1.4392677919863184,39.544896936,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9300092908021059,0.7612263858779807,0.8624961288324559,359
SH.603688,石英股份,矿物制品,76.19,,1572815721.6065574,730333.2032786885,4.5527,35956604824.0,,261.7795,6.1426,0.63,1.0282340413,-30.29,0.13203932705894342,5.1802958117,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8928460823784453,0.8166615051099412,0.8623722514710437,360
SH.688141,杰华特,半导体,110.12,,1315540458.9016395,567233.5159016394,3.0481,43951389038.00001,,-59.788,35.2116,-19.92,44.7992122815,-143.5411476499,1.357837345210885,72.1048849712,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8665221430783524,0.8553731805512542,0.8620625580675132,361
SZ.300383,光环新网,软件服务,18.76,,2660779162.2762294,3013771.047213115,3.5523,24159647864.0,,-32.524,2.0421,0.19,-10.8254798536,-67.52,13.039981015428328,39.4969078022,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9516878290492412,0.7274698048931558,0.862000619386807,362
SZ.300903,科翔股份,元器件,82.86,,1722420737.2791803,782505.3913114753,9.0149,32109759021.0,,-118.51,17.5843,-3.31,9.3891957642,-56.33,1.11444995174109,73.9131617225,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9083307525549705,0.7921957262310313,0.8618767420253949,363
SH.600578,京能电力,火力发电,9.7,,1090291692.0491803,8162512.891967214,6.642,62661652699.99999,,17.5631,2.4851,4.34,2.2135436391,1.5,2.481597590373566,63.2861503313,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8377206565500155,0.8978011768349334,0.8617528646639827,364
SH.600346,恒力石化,石油加工,25.36,,943070698.2459016,1315886.421147541,0.6977,117764139420.0,,13.1818,1.7151,5.69,-13.7358984565,90.65,1.1626754363402014,74.4284864843,2026-03-31,2026-04-22,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.803034995354599,0.9489005884174667,0.8613812325797461,365
SH.600426,华鲁恒升,农药化肥,41.41,,1110761718.6229508,714326.4681967214,1.4793,59969911141.0,,16.0983,1.7654,3.32,7.3600136901,57.96,0.7976655904457592,28.9561603359,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8411272839888511,0.8916073087643234,0.8613192938990399,366
SH.688025,杰普特,专用机械,451.59,,1470037308.442623,127956.06639344263,3.4467,38188957173.0,,112.1816,15.8834,4.16,92.7494410044,170.98,0.07401177886433516,34.1268087183,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8816971198513471,0.8305977082688139,0.8612573552183338,367
SH.600895,张江高科,园区开发,40.37,,1197351978.2459016,1298825.1113114755,1.5673,50812504136.0,,65.5498,3.7178,0.53,-31.2773915885,-71.64,-8.274023977378691,68.673563118,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8538247135336018,0.871786930938371,0.8610096004955095,368
SZ.300323,华灿光电,半导体,18.73,,1843680518.1385245,3641798.720655738,15.6397,29246438322.0,,-57.556,4.4091,0.77,109.7360945467,151.9,1.5440868521170767,53.1638774567,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9179312480644163,0.7745432022297926,0.8605760297305668,369
SZ.301486,致尚科技,元器件,292.5,,1914876608.8044264,255077.9124590164,13.0506,28311105710.0,,439.4375,11.0818,-0.24,-0.0601148613,-125.74,7.686085908865321,18.7673164013,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9228863425209043,0.7671105605450604,0.8605760297305667,370
SZ.001280,中国铀业,小金属,93.04,,893718696.5568852,240429.67721311477,5.597,148454090896.0,,86.3438,8.7184,1.26,8.6181358043,52.71,4.210603781375519,41.3857957388,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7928151130380923,0.9603592443480954,0.8598327655620935,371
SZ.002498,汉缆股份,电气设备,11.01,,1981662378.2675412,5020483.176557377,3.4162,27379531080.0,,47.9622,3.1068,1.81,39.371546669,12.17,-7.949118027708277,33.3897234035,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9259832765562094,0.7596779188603283,0.8594611334778569,372
SH.688002,睿创微纳,通信设备,148.6,,1114505634.5245903,361635.5104918033,2.1179,56810488014.0,,38.9767,7.9187,6.85,71.124107037,228.31,1.9514088980623414,36.0721934026,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8414369773923815,0.8838649736760607,0.8584081759058532,373
SH.600760,中航沈飞,航空,55.3,,918931489.3442622,475982.46278688527,0.6851,116947656953.0,,35.9601,5.0782,0.7,-55.2311436548,-61.69,38.305317691592556,64.6091037385,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7986992877051718,0.9479715082068751,0.8584081759058532,374
SZ.000568,泸州老窖,白酒,108.62,,906561283.9190164,418634.74524590163,0.5,127466666696.0,,12.8154,2.4705,7.32,-14.189134474,-19.25,1.2250461066030227,21.813703753,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7949829668628058,0.9529266026633633,0.8581604211830287,375
SH.603179,新泉股份,汽车配件,61.94,,1430284433.1147542,720330.8009836066,4.805,37931090302.0,,47.1001,5.1216,2.72,3.4157714297,-4.57,0.4934463272770114,59.2111041564,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8770517187983896,0.8293589346546919,0.8579746051409105,376
SH.688627,精智达,专用机械,440.0,,1483046068.3606558,148384.32409836064,9.5428,36522665034.0,,379.7023,20.9112,0.84,118.8401694313,189.7312549621,-17.05928563996201,23.783311956,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8826262000619387,0.8200681325487768,0.857602973056674,377
SZ.003816,中国广核,新型电力,4.89,,831262923.5504918,4328430.282295082,0.2606,227749560218.0,,24.0229,1.8094,2.2,-13.2501600453,-9.33,1.2688289100644996,65.9886121796,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7767110560545061,0.9773923815422731,0.8569835862496129,378
SZ.300724,捷佳伟创,专用机械,129.1,,1971013406.294918,460358.1095081967,5.2221,26602543418.0,,12.2071,1.9559,2.01,-63.5171864846,-61.83,0.9296511997842953,46.708561266,2026-03-31,2026-04-27,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9256735831526789,0.7531743573861877,0.8566738928460824,379
SZ.000539,粤电力Ａ,火力发电,9.77,,1161123509.2337704,3532371.274262295,12.7615,48145104152.0,,57.9234,2.0652,-0.65,7.3752722427,60.39,-21.575276142988976,76.9647685778,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8501083926912357,0.8665221430783524,0.8566738928460824,380
SZ.000688,国城矿业,铅锌,51.48,,1199416808.8947542,756599.5213114753,1.9468,45269586369.0,,55.3367,15.9035,12.6,56.1331313358,-52.47,1.0502563884762794,67.8368864407,2026-03-31,2026-04-23,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8541344069371323,0.8603282750077423,0.8566119541653763,381
SH.603306,华懋科技,汽车配件,118.39,,1522030527.5409837,454466.0793442623,4.1729,34145602706.0,,238.715,10.6237,0.34,-4.631195196,-86.47,9.980839168091942,39.3414840977,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8872716011148962,0.807370703004026,0.8553112418705482,382
SZ.002920,德赛西威,汽车配件,117.64,,1066836225.8577049,413444.6775409836,1.306,58445534161.0,,25.0536,4.054,2.95,-4.3695800073,-20.74,2.4178869334284063,49.3564083772,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.833075255497058,0.8885103747290183,0.855249303189842,383
SZ.002126,银轮股份,汽车配件,59.54,,1222353927.279344,603860.7950819673,3.902,42992345088.0,,44.8338,5.8253,2.83,24.2666922127,0.79,-1.4555172629373234,62.5237739799,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8559925673583153,0.8516568597088882,0.8542582842985444,384
SZ.301165,锐捷网络,通信设备,73.9,,997241670.2434427,295669.4367213115,0.8794,72107954504.0,,101.2754,15.2921,2.43,18.2616437069,14.59,-11.94322042920169,47.6387518243,2026-03-31,2026-04-21,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8141839578816972,0.9123567668008672,0.8534530814493652,385
SH.600246,万通发展,区域地产,18.87,,1407612793.0983605,4847008.628360655,7.9838,36664173672.0,,-46.439,8.0263,-2.44,-8.2777134852,-218.4,1.092887193915226,35.4339559343,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.874264478166615,0.8216165995664292,0.8532053267265407,386
SH.600410,华胜天成,软件服务,32.68,,4166730713.7540984,2822209.237377049,4.2834,19802693975.0,,749.407,4.5957,-2.11,15.0834654991,-162.3,-5.328131666020737,49.2780702972,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9755342211210901,0.6692474450294209,0.8530195106844225,387
SZ.002138,顺络电子,元器件,50.55,,1259873786.2340984,1328842.6222950818,7.6003,40759392795.0,,42.205,7.1323,2.59,15.340722241,-23.71,0.5193986940309134,48.0306185415,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8597088882006814,0.842366057602973,0.8527717559615979,388
SZ.002129,TCL中环,电气设备,10.44,,1301260502.6654098,6214748.134262295,5.5956,38611755632.0,,-4.204,1.9299,-7.81,7.3428879049,13.62,-0.18483042906335112,68.1878984665,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8637349024465779,0.8324558686899969,0.8512232889439455,389
SH.600563,法拉电子,元器件,176.77,,1286312781.2295082,279613.2834426229,5.9777,38641500000.0,,32.3191,6.1359,4.34,6.7216575348,1.3,0.012026981188462016,28.1666267531,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8631155156395168,0.833075255497058,0.8510994115825333,390
