date,trade_cash_flow,exposure,daily_pnl,buy_amount,sell_amount,trade_cost,account_total_assets,stock_assets,cash_assets,profit,profit_rate,fold,selected_params,strategy_daily_return,fold_start_asset,fold_end_asset,strategy_asset,strategy_profit_rate_continuous,benchmark_daily_return,benchmark_asset,benchmark_profit_rate_continuous,excess_asset,excess_profit_rate
2019-11-18,0.0,0.3048991238964185,2478.801612905462,0.0,0.0,0.0,998543.9207296452,304455.1666025636,694088.7541270817,-1456.079270354705,-0.0014560792703547,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.002488593933600791,1000000.0,1281256.5814199988,1191517.8623039091,0.1915178623039091,0.007954419422814496,1174734.3423564236,0.1747343423564236,16783.519947485533,0.016783519947485503
2019-11-19,0.0,0.3048991238964185,14960.102366550542,0.0,0.0,0.0,1013504.023096196,309016.4887075256,704487.5343886702,13504.023096195888,0.0135040230961958,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.01498191722565334,1000000.0,1281256.5814199988,1209369.0842898337,0.2093690842898337,0.010007855821368317,1186490.9142831366,0.18649091428313658,22878.170006697066,0.02287817000669712
2019-11-20,0.0,0.3048991238964185,384.7470130242396,0.0,0.0,0.0,1013888.7701092202,309133.7977347185,704754.9723745016,13888.770109220177,0.01388877010922,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0003796206075716846,1000000.0,1281256.5814199988,1209828.1857163901,0.20982818571639017,-0.009926425878633016,1174713.3001668334,0.1747133001668335,35114.8855495567,0.03511488554955666
2019-11-21,0.0,0.3048991238964185,-102.9509848884245,0.0,0.0,0.0,1013785.8191243316,309102.4080696217,704683.4110547099,13785.819124331698,0.0137858191243316,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.00010154070932011372,1000000.0,1281256.5814199988,1209705.3389042572,0.20970533890425713,-0.004672634127118269,1169224.294710894,0.16922429471089417,40481.04419336305,0.04048104419336296
2019-11-22,0.0,0.3048991238964185,-3859.38310717388,0.0,0.0,0.0,1009926.436017158,307925.6855414638,702000.7504756941,9926.43601715786,0.0099264360171578,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0038069018468883664,1000000.0,1281256.5814199988,1205100.1094153917,0.2051001094153917,-0.010180995475113086,1157320.4274570504,0.15732042745705033,47779.68195834127,0.04777968195834137
2019-11-25,0.0,0.3048991238964185,-2785.80590816884,0.0,0.0,0.0,1007140.630108989,307076.2957607176,700064.3343482714,7140.63010898896,0.0071406301089889,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.002758424583037322,1000000.0,1281256.5814199988,1201775.9316485592,0.20177593164855923,0.007327272727272627,1165800.4298618718,0.16580042986187182,35975.50178668741,0.0359755017866874
2019-11-26,0.0,0.3048991238964185,8168.035577851953,0.0,0.0,0.0,1015308.6656868408,309566.72265235946,705741.9430344815,15308.66568684089,0.0153086656868408,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.008110124180937817,1000000.0,1281256.5814199988,1211522.4836918912,0.2115224836918912,0.0034655163077812468,1169840.5302631764,0.16984053026317647,41681.95342871477,0.041681953428714724
2019-11-27,0.0,0.3048991238964185,7439.864074203568,0.0,0.0,0.0,1022748.5297610444,311835.1306904926,710913.399070552,22748.52976104454,0.0227485297610445,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.007327686964210711,1000000.0,1281256.5814199988,1220400.1412024884,0.22040014120248852,-0.00411907545642598,1165021.868847037,0.16502186884703707,55378.27235545148,0.05537827235545145
2019-11-28,0.0,0.3048991238964185,-513.021145189204,0.0,0.0,0.0,1022235.5086158552,311678.710992784,710556.7976230712,22235.508615855244,0.0222355086158552,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0005016102495000174,1000000.0,1281256.5814199988,1219787.97598317,0.21978797598317001,-0.003436869455725744,1161017.840770744,0.1610178407707441,58770.135212426074,0.05877013521242591
2019-11-29,0.0,0.3048991238964185,-766.6384113367706,0.0,0.0,0.0,1021468.8702045184,311444.9636128221,710023.9065916964,21468.87020451855,0.0214688702045184,2,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0007499626112331681,1000000.0,1281256.5814199988,1218873.1806075508,0.2188731806075508,-0.008707246977189831,1150908.5716862294,0.1509085716862295,67964.60892132134,0.06796460892132128
